,local_date,hours,jobcode_1,jobcode_2,activities,billable,class,service item,has_flags,flag_types,emp_name,salary
1275,2019-11-08,0.5,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1276,2019-11-08,1.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1277,2019-11-08,3.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1278,2019-11-08,3.33,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1279,2019-11-08,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1280,2019-11-09,3.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1281,2019-11-09,2.5,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1282,2019-11-11,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11903: Decoding Healthcare,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1283,2019-11-11,0.83,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1284,2019-11-11,0.5,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31810: SDG&E NR Lighting Audit,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1285,2019-11-11,3.42,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1286,2019-11-11,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1287,2019-11-11,0.92,EVIA Studio,19235 Cafe Vitale,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services,,,EMP_6,1
1288,2019-11-11,1.0,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1289,2019-11-12,7.0,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1802: General/Admin Support (not SME tasks),Yes,Utilities,Task 2 - Standards Essential Courses,,,EMP_6,1
1290,2019-11-13,8.0,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1802: General/Admin Support (not SME tasks),Yes,Utilities,Task 2 - Standards Essential Courses,,,EMP_6,1
1291,2019-11-14,12.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41803: 2022 Code Development,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1292,2019-11-15,3.92,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1293,2019-11-15,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1294,2019-11-15,1.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1295,2019-11-15,1.17,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1296,2019-11-15,2.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities,Task 2 - Standards Essential Courses,,,EMP_6,1
1297,2019-11-15,0.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1298,2019-11-17,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities,Task 2 - Standards Essential Courses,,,EMP_6,1
1299,2019-11-17,0.5,Lunch Break,,,,,,,,EMP_6,1
1300,2019-11-17,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities,Task 2 - Standards Essential Courses,,,EMP_6,1
1301,2019-11-17,0.08,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1302,2019-11-17,0.0,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1303,2019-11-17,1.08,Lunch Break,,,,,,,,EMP_6,1
1304,2019-11-17,1.5,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1305,2019-11-18,0.33,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1306,2019-11-18,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1307,2019-11-18,0.67,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1308,2019-11-18,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities,Task 2 - Standards Essential Courses,,,EMP_6,1
1309,2019-11-18,1.92,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1310,2019-11-18,1.75,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1311,2019-11-18,0.42,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1312,2019-11-18,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1313,2019-11-18,0.5,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Support,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1314,2019-11-18,0.83,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1315,2019-11-19,12.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21802: Res PEBI 2016,Yes,Utilities,Task 2 - Standards Essential Courses,,,EMP_6,1
1316,2019-11-20,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1317,2019-11-20,1.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1318,2019-11-20,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1319,2019-11-20,4.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1320,2019-11-20,1.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1321,2019-11-20,2.42,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1322,2019-11-21,2.5,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1323,2019-11-21,1.17,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1324,2019-11-21,0.08,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1325,2019-11-21,0.0,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
1326,2019-11-21,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1327,2019-11-21,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1328,2019-11-21,0.5,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1329,2019-11-21,0.08,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1330,2019-11-21,1.08,Lunch Break,,,,,,,,EMP_6,1
1331,2019-11-21,0.83,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1332,2019-11-21,0.58,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1802: General/Admin Support (not SME tasks),Yes,Utilities,Task 2 - Standards Essential Courses,,,EMP_6,1
1333,2019-11-21,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1334,2019-11-22,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1335,2019-11-22,0.67,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1336,2019-11-22,0.83,Greystar,19204 Menlo Uptown [BDE],Meeting,No,Nonresidential,Consulting,,,EMP_6,1
1337,2019-11-22,0.5,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41801: Advocacy General:,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1338,2019-11-22,0.58,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1339,2019-11-22,2.08,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1340,2019-11-25,0.5,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1341,2019-11-25,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1342,2019-11-25,0.17,Lunch Break,,,,,,,,EMP_6,1
1343,2019-11-25,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1344,2019-11-25,1.42,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1345,2019-11-25,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1346,2019-11-25,1.0,"Alex Smith, Architect","19337 101 Redwood Shores Parkway, Redwood City",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1347,2019-11-25,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1348,2019-11-26,0.83,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1349,2019-11-26,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1350,2019-11-26,0.33,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
1351,2019-11-26,5.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1352,2019-11-27,0.17,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1353,2019-11-27,0.67,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Support,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1354,2019-11-27,6.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1355,2019-11-29,6.08,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31811: SDG&E NR HVAC Schematic,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1356,2019-12-02,2.92,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1357,2019-12-02,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1358,2019-12-02,1.92,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1359,2019-12-02,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1360,2019-12-02,2.83,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Support,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1361,2019-12-02,0.42,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
1362,2019-12-03,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T41804: 2022 Multifamily Support,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1363,2019-12-03,1.92,C W Swenson Inc,19339 412 Madison,Energy Model/Takeoffs,Yes,Nonresidential,Consulting,,,EMP_6,1
1364,2019-12-03,2.58,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
1365,2019-12-03,2.75,BDE Architecture Inc.,17404 YBI San Francisco,Develop Report,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1366,2019-12-04,1.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Support,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1367,2019-12-04,0.58,BDE Architecture Inc.,17404 YBI San Francisco,Develop Report,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1368,2019-12-04,0.83,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1369,2019-12-04,1.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Support,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1370,2019-12-05,0.17,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1371,2019-12-05,0.92,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1372,2019-12-05,0.83,@ Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,,,EMP_6,1
1373,2019-12-05,1.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1374,2019-12-05,1.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1375,2019-12-05,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T41801: Advocacy General:,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1376,2019-12-05,0.92,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S11801: Initial MF Code Ready - 2050,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1377,2019-12-05,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1378,2019-12-05,1.33,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
1379,2019-12-05,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1380,2019-12-06,1.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1381,2019-12-06,3.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1382,2019-12-06,2.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1383,2019-12-09,0.83,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1384,2019-12-09,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31821: 2019 Lighting Wheel,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1385,2019-12-09,0.58,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31810: SDG&E NR Lighting Audit,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1386,2019-12-09,1.33,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
1387,2019-12-09,0.75,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1388,2019-12-09,1.08,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1389,2019-12-09,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1390,2019-12-09,2.92,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31811: SDG&E NR HVAC Schematic,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1391,2019-12-10,2.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11908: Decoding GSL,Yes,Utilities,Task 1 - Decoding Talks,,,EMP_6,1
1392,2019-12-10,1.33,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1393,2019-12-10,5.17,Greystar,19277 Greystar Micro Unit Configurations,Meeting,Yes,Nonresidential,Consulting,,,EMP_6,1
1394,2019-12-12,2.0,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1395,2019-12-12,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1396,2019-12-12,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1397,2019-12-12,5.42,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
1398,2019-12-13,1.67,DeLoache Architecture & Design (DA+D),19349 7325 Santa Monica TI,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1399,2019-12-13,2.17,@ Gabel Energy,,Gabel: Team Building,No,Overhead,Overhead,,,EMP_6,1
1400,2019-12-13,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T41801: Advocacy General:,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1401,2019-12-13,0.0,@ Gabel Energy,,Gabel: Team Building,No,Overhead,Overhead,,,EMP_6,1
1402,2019-12-13,0.92,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities,Sub-NORESCO,,,EMP_6,1
1403,2019-12-13,1.17,@ Gabel Energy,,Gabel: Team Building,No,Overhead,Overhead,,,EMP_6,1
1404,2019-12-14,0.42,DeLoache Architecture & Design (DA+D),19349 7325 Santa Monica TI,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1405,2019-12-16,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1406,2019-12-16,0.58,Design West Engineering Inc,19350 Golden Oak E+A (28616),Energy Model/Takeoffs,No,Residential,Energy Code Compliance,,,EMP_6,1
1407,2019-12-17,0.58,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1408,2019-12-17,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1409,2019-12-17,0.5,HOMEOWNER,19352 El Cerrito TI,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,,,EMP_6,1
1410,2019-12-17,2.08,Design West Engineering Inc,19350 Golden Oak E+A (28616),Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,,,EMP_6,1
1411,2019-12-17,0.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1412,2019-12-17,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1413,2019-12-18,10.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1414,2019-12-19,9.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1415,2019-12-19,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T41804: 2022 Multifamily Support,Yes,Utilities,Task 4 - Future Code Work,,,EMP_6,1
1416,2019-12-20,0.42,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1417,2019-12-20,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
1418,2019-12-20,1.0,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
1419,2019-12-20,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities,Task 3 - Compliance Improvement,,,EMP_6,1
